Time,J0_pos,J1_pos,J2_pos,J3_pos,J4_pos,J0_vel,J1_vel,J2_vel,J3_vel,J4_vel,J0_acc,J1_acc,J2_acc,J3_acc,J4_acc
9.40660548210144,4.849192030614563,2.2934119136910374,1.4284019713104232,4.4986164227932495,1.8452963846991473,0.0,0.0,0.0,0.0003289432264564594,6.641327091379837e-19,0.0,0.0,0.0,0.00037282065393573217,0.00078099471201817
9.406770467758179,4.850158570110521,2.2930721930782694,1.4266947011889568,4.4989194068694545,1.8447795231172872,0.0,0.0,0.0,0.00033037807060839103,-1.3551938371162683e-18,0.0,0.0,0.0,0.00037470313888939645,0.0007789530188525157
9.40695595741272,4.851124952916182,2.2927321245373378,1.4249862624140133,4.49922068058123,1.844267442080236,0.0,0.0,0.0,0.0003318080629073122,2.711094216119914e-19,0.0,0.0,0.0,0.00037658280471991617,0.0007769025546732326
9.407104015350342,4.852091179386522,2.292391707151171,1.4232766532775702,4.499520244389823,1.8437601546024363,0.0,0.0,0.0,0.00033323318512808983,2.046490479057003e-18,0.0,0.0,0.0,0.00037845962698688677,0.000774843293138733
9.407246351242065,4.853057249878493,2.2920509399993056,1.4215658720793551,4.499818098762944,1.8432576737406567,0.0,0.0,0.0,0.00033465341899780067,1.3551938371162681e-18,0.0,0.0,0.0,0.0003803335811331927,0.0007727752074023527
9.42345929145813,4.8540231647510295,2.2917098221578787,1.4198539171269127,4.500114244174987,1.8427600125940928,0.0,0.0,0.0,0.00033606874619469595,1.0706496453294356e-18,0.0,0.0,0.0,0.00038220464248354437,0.0007706982701133583
9.423694133758545,4.854988924365059,2.291368352699619,1.418140786735672,4.500408681107245,1.8422671843044656,0.0,0.0,0.0,0.0003374791483474483,-7.724351694053109e-19,0.0,0.0,0.0,0.00038407278624283034,0.000768612453417857
9.423871517181396,4.855954529083508,2.291026530693839,1.4164264792290135,4.500701410048131,1.8417792020561206,0.0,0.0,0.0,0.000338884607034077,-4.877732206372545e-19,0.0,0.0,0.0,0.00038593798749463846,0.0007665177289597411
9.424029350280762,4.856919979271314,2.290684355206427,1.4147109929383381,4.500992431493399,1.8412960790761268,0.0,0.0,0.0,0.00034028510378104546,-4.059870297759441e-20,0.0,0.0,0.0,0.00038780022119963065,0.0007644140678816677
9.424180269241333,4.85788527529543,2.290341825299839,1.4129943262031337,4.501281745946363,1.8408178286343746,0.0,0.0,0.0,0.00034168062006230393,-5.151137889118448e-19,0.0,0.0,0.0,0.00038965946219403705,0.0007623014408259373
