Time,J0,J1,J2,J3,J4
0.21785521507263184,0.0,0.0,0.0,0.0,0.0
0.23398375511169434,0.0,0.0,0.0,0.0,0.0
0.23415637016296387,0.0,0.0,0.0,0.0,0.0
0.2342541217803955,0.0,0.0,0.0,0.0,0.0
0.23436951637268066,0.0,0.0,0.0,0.0,0.0
0.2344510555267334,0.0,0.0,0.0,0.0,0.0
0.2345263957977295,0.0,0.0,0.0,0.0,0.0
0.23459935188293457,0.0,0.0,0.0,0.0,0.0
0.23467278480529785,0.0,0.0,0.0,0.0,0.0
0.23474526405334473,0.0,0.0,0.0,0.0,0.0
0.250732421875,0.0,0.0,0.0,0.0,0.0
0.25090646743774414,0.0,0.0,0.0,0.0,0.0
0.25100159645080566,0.0,0.0,0.0,0.0,0.0
0.2510814666748047,0.0,0.0,0.0,0.0,0.0
0.2511563301086426,0.0,0.0,0.0,0.0,0.0
0.25122904777526855,0.0,0.0,0.0,0.0,0.0
0.2513010501861572,0.0,0.0,0.0,0.0,0.0
0.2513723373413086,0.0,0.0,0.0,0.0,0.0
0.2671680450439453,0.0,0.0,0.0,0.0,0.0
0.26734113693237305,0.0,0.0,0.0,0.0,0.0
0.2674367427825928,0.0,0.0,0.0,0.0,0.0
0.2675175666809082,0.0,0.0,0.0,0.0,0.0
0.2675919532775879,0.0,0.0,0.0,0.0,0.0
0.2676670551300049,0.0,0.0,0.0,0.0,0.0
0.26773858070373535,0.0,0.0,0.0,0.0,0.0
0.2678098678588867,0.0,0.0,0.0,0.0,0.0
0.2837514877319336,0.0,0.0,0.0,0.0,0.0
0.28392887115478516,0.0,0.0,0.0,0.0,0.0
0.28402280807495117,0.0,0.0,0.0,0.0,0.0
0.2841012477874756,0.0,0.0,0.0,0.0,0.0
0.2841768264770508,0.0,0.0,0.0,0.0,0.0
0.28425073623657227,0.0,0.0,0.0,0.0,0.0
0.28432297706604004,0.0,0.0,0.0,0.0,0.0
0.2843945026397705,0.0,0.0,0.0,0.0,0.0
0.3005671501159668,0.0,0.0,0.0,0.0,0.0
0.30074071884155273,0.0,0.0,0.0,0.0,0.0
0.30083489418029785,0.0,0.0,0.0,0.0,0.0
0.3009154796600342,0.0,0.0,0.0,0.0,0.0
0.30098986625671387,0.0,0.0,0.0,0.0,0.0
0.30106377601623535,0.0,0.0,0.0,0.0,0.0
0.30113649368286133,0.0,0.0,0.0,0.0,0.0
0.3012082576751709,0.0,0.0,0.0,0.0,0.0
0.3174428939819336,0.0,0.0,0.0,0.0,0.0
0.31761884689331055,0.0,0.0,0.0,0.0,0.0
0.317765474319458,0.0,0.0,0.0,0.0,0.0
0.31784820556640625,0.0,0.0,0.0,0.0,0.0
0.3179287910461426,0.0,0.0,0.0,0.0,0.0
0.31800413131713867,0.0,0.0,0.0,0.0,0.0
0.31807732582092285,0.0,0.0,0.0,0.0,0.0
0.3181495666503906,0.0,0.0,0.0,0.0,0.0
0.33405137062072754,0.0,0.0,0.0,0.0,0.0
0.3342280387878418,0.0,0.0,0.0,0.0,0.0
0.3343238830566406,0.0,0.0,0.0,0.0,0.0
0.33440399169921875,0.0,0.0,0.0,0.0,0.0
0.33447885513305664,0.0,0.0,0.0,0.0,0.0
0.334552526473999,0.0,0.0,0.0,0.0,0.0
0.3346245288848877,0.0,0.0,0.0,0.0,0.0
0.33469676971435547,0.0,0.0,0.0,0.0,0.0
0.35103797912597656,0.0,0.0,0.0,0.0,0.0
0.35121607780456543,0.0,0.0,0.0,0.0,0.0
0.35130929946899414,0.0,0.0,0.0,0.0,0.0
0.35138821601867676,0.0,0.0,0.0,0.0,0.0
0.35146212577819824,0.0,0.0,0.0,0.0,0.0
0.3515338897705078,0.0,0.0,0.0,0.0,0.0
0.3516049385070801,0.0,0.0,0.0,0.0,0.0
0.35167551040649414,0.0,0.0,0.0,0.0,0.0
0.36720967292785645,0.0,0.0,0.0,0.0,0.0
0.3673849105834961,0.0,0.0,0.0,0.0,0.0
0.367480993270874,0.0,0.0,0.0,0.0,0.0
0.36756086349487305,0.0,0.0,0.0,0.0,0.0
0.36763548851013184,0.0,0.0,0.0,0.0,0.0
0.3677103519439697,0.0,0.0,0.0,0.0,0.0
0.3677859306335449,0.0,0.0,0.0,0.0,0.0
0.3678593635559082,0.0,0.0,0.0,0.0,0.0
0.38410043716430664,0.0,0.0,0.0,0.0,0.0
0.3842742443084717,0.0,0.0,0.0,0.0,0.0
0.3843679428100586,0.0,0.0,0.0,0.0,0.0
0.3844468593597412,0.0,0.0,0.0,0.0,0.0
0.3845200538635254,0.0,0.0,0.0,0.0,0.0
0.3846142292022705,0.0,0.0,0.0,0.0,0.0
0.3848576545715332,0.0,0.0,0.0,0.0,0.0
0.3849468231201172,0.0,0.0,0.0,0.0,0.0
0.4009408950805664,0.0,0.0,0.0,0.0,0.0
0.40111374855041504,0.0,0.0,0.0,0.0,0.0
0.40120935440063477,0.0,0.0,0.0,0.0,0.0
0.4012892246246338,0.0,0.0,0.0,0.0,0.0
0.40136241912841797,0.0,0.0,0.0,0.0,0.0
0.40143465995788574,0.0,0.0,0.0,0.0,0.0
0.4015069007873535,0.0,0.0,0.0,0.0,0.0
0.4015781879425049,0.0,0.0,0.0,0.0,0.0
0.4173877239227295,0.0,0.0,0.0,0.0,0.0
0.4175605773925781,0.0,0.0,0.0,0.0,0.0
0.4176795482635498,0.0,0.0,0.0,0.0,0.0
0.417766809463501,0.0,0.0,0.0,0.0,0.0
0.41784191131591797,0.0,0.0,0.0,0.0,0.0
0.4180314540863037,0.0,0.0,0.0,0.0,0.0
0.41813063621520996,0.0,0.0,0.0,0.0,0.0
0.43395113945007324,0.0,0.0,0.0,0.0,0.0
0.4341390132904053,0.0,0.0,0.0,0.0,0.0
0.434234619140625,0.0,0.0,0.0,0.0,0.0
0.43431568145751953,0.0,0.0,0.0,0.0,0.0
0.4343905448913574,0.0,0.0,0.0,0.0,0.0
0.4344792366027832,0.0,0.0,0.0,0.0,0.0
0.4345555305480957,0.0,0.0,0.0,0.0,0.0
0.4346275329589844,0.0,0.0,0.0,0.0,0.0
0.45081019401550293,0.0,0.0,0.0,0.0,0.0
0.45099472999572754,0.0,0.0,0.0,0.0,0.0
0.4510946273803711,0.0,0.0,0.0,0.0,0.0
0.45117735862731934,0.0,0.0,0.0,0.0,0.0
0.45125317573547363,0.0,0.0,0.0,0.0,0.0
0.4513263702392578,0.0,0.0,0.0,0.0,0.0
0.4513981342315674,0.0,0.0,0.0,0.0,0.0
0.45147013664245605,0.0,0.0,0.0,0.0,0.0
0.4655940532684326,0.0,0.0,0.0,0.0,0.0
0.4657139778137207,0.0,0.0,0.0,0.0,0.0
0.46576547622680664,0.0,0.0,0.0,0.0,0.0
0.4658074378967285,0.0,0.0,0.0,0.0,0.0
0.46584653854370117,0.0,0.0,0.0,0.0,0.0
0.4658849239349365,0.0,0.0,0.0,0.0,0.0
0.46592235565185547,0.0,0.0,0.0,0.0,0.0
0.4659593105316162,0.0,0.0,0.0,0.0,0.0
0.4822349548339844,0.0,0.0,0.0,0.0,0.0
0.4823124408721924,0.0,0.0,0.0,0.0,0.0
0.48233675956726074,0.0,0.0,0.0,0.0,0.0
0.4823577404022217,0.0,0.0,0.0,0.0,0.0
0.482377290725708,0.0,0.0,0.0,0.0,0.0
0.48239588737487793,0.0,0.0,0.0,0.0,0.0
0.48241472244262695,0.0,0.0,0.0,0.0,0.0
0.4824330806732178,0.0,0.0,0.0,0.0,0.0
0.4989352226257324,0.0,0.0,0.0,0.0,0.0
0.4989945888519287,0.0,0.0,0.0,0.0,0.0
0.49901890754699707,0.0,0.0,0.0,0.0,0.0
0.4990394115447998,0.0,0.0,0.0,0.0,0.0
0.49905872344970703,0.0,0.0,0.0,0.0,0.0
0.49907755851745605,0.0,0.0,0.0,0.0,0.0
0.4990956783294678,0.0,0.0,0.0,0.0,0.0
0.4991140365600586,0.0,0.0,0.0,0.0,0.0
0.5156173706054688,0.0,0.0,0.0,0.0,0.0
0.5156810283660889,0.0,0.0,0.0,0.0,0.0
0.5157079696655273,0.0,0.0,0.0,0.0,0.0
0.5157308578491211,0.0,0.0,0.0,0.0,0.0
0.515751838684082,0.0,0.0,0.0,0.0,0.0
0.5157725811004639,0.0,0.0,0.0,0.0,0.0
0.5157930850982666,0.0,0.0,0.0,0.0,0.0
0.5158135890960693,0.0,0.0,0.0,0.0,0.0
0.5323729515075684,0.0,0.0,0.0,0.0,0.0
0.5324716567993164,0.0,0.0,0.0,0.0,0.0
0.5325183868408203,0.0,0.0,0.0,0.0,0.0
0.5325579643249512,0.0,0.0,0.0,0.0,0.0
0.5325946807861328,0.0,0.0,0.0,0.0,0.0
0.5326309204101562,0.0,0.0,0.0,0.0,0.0
0.5326669216156006,0.0,0.0,0.0,0.0,0.0
0.5327022075653076,0.0,0.0,0.0,0.0,0.0
0.5491375923156738,0.0,0.0,0.0,0.0,0.0
0.5492715835571289,0.0,0.0,0.0,0.0,0.0
0.5493428707122803,0.0,0.0,0.0,0.0,0.0
0.5494048595428467,0.0,0.0,0.0,0.0,0.0
0.5494644641876221,0.0,0.0,0.0,0.0,0.0
0.5495221614837646,0.0,0.0,0.0,0.0,0.0
0.5495798587799072,0.0,0.0,0.0,0.0,0.0
0.5496361255645752,0.0,0.0,0.0,0.0,0.0
0.5657968521118164,0.0,0.0,0.0,0.0,0.0
0.5659129619598389,0.0,0.0,0.0,0.0,0.0
0.565969705581665,0.0,0.0,0.0,0.0,0.0
0.5660176277160645,0.0,0.0,0.0,0.0,0.0
0.5660624504089355,0.0,0.0,0.0,0.0,0.0
0.5661056041717529,0.0,0.0,0.0,0.0,0.0
0.5661482810974121,0.0,0.0,0.0,0.0,0.0
0.5661900043487549,0.0,0.0,0.0,0.0,0.0
0.5824563503265381,0.0,0.0,0.0,0.0,0.0
0.5825750827789307,0.0,0.0,0.0,0.0,0.0
0.582634449005127,0.0,0.0,0.0,0.0,0.0
0.5826823711395264,0.0,0.0,0.0,0.0,0.0
0.5827269554138184,0.0,0.0,0.0,0.0,0.0
0.5827703475952148,0.0,0.0,0.0,0.0,0.0
0.5828132629394531,0.0,0.0,0.0,0.0,0.0
0.5828554630279541,0.0,0.0,0.0,0.0,0.0
0.600712776184082,0.0,0.0,0.0,0.0,0.0
0.6008498668670654,0.0,0.0,0.0,0.0,0.0
0.6009109020233154,0.0,0.0,0.0,0.0,0.0
0.6009602546691895,0.0,0.0,0.0,0.0,0.0
0.6010067462921143,0.0,0.0,0.0,0.0,0.0
0.6010510921478271,0.0,0.0,0.0,0.0,0.0
0.6010942459106445,0.0,0.0,0.0,0.0,0.0
0.6011371612548828,0.0,0.0,0.0,0.0,0.0
0.6176061630249023,0.0,0.0,0.0,0.0,0.0
0.6177511215209961,0.0,0.0,0.0,0.0,0.0
0.6178493499755859,0.0,0.0,0.0,0.0,0.0
0.6179232597351074,0.0,0.0,0.0,0.0,0.0
0.6179709434509277,0.0,0.0,0.0,0.0,0.0
0.6180150508880615,0.0,0.0,0.0,0.0,0.0
0.6180579662322998,0.0,0.0,0.0,0.0,0.0
0.6181008815765381,0.0,0.0,0.0,0.0,0.0
0.6341457366943359,0.0,0.0,0.0,0.0,0.0
0.6343047618865967,0.0,0.0,0.0,0.0,0.0
0.6343832015991211,0.0,0.0,0.0,0.0,0.0
0.6344480514526367,0.0,0.0,0.0,0.0,0.0
0.6345067024230957,0.0,0.0,0.0,0.0,0.0
0.6345632076263428,0.0,0.0,0.0,0.0,0.0
0.6346194744110107,0.0,0.0,0.0,0.0,0.0
0.6346750259399414,0.0,0.0,0.0,0.0,0.0
0.6508147716522217,0.0,0.0,0.0,0.0,0.0
0.6509914398193359,0.0,0.0,0.0,0.0,0.0
0.6510741710662842,0.0,0.0,0.0,0.0,0.0
0.6511373519897461,0.0,0.0,0.0,0.0,0.0
0.6511995792388916,0.0,0.0,0.0,0.0,0.0
0.6512582302093506,0.0,0.0,0.0,0.0,0.0
0.6513140201568604,0.0,0.0,0.0,0.0,0.0
0.6513698101043701,0.0,0.0,0.0,0.0,0.0
0.6675069332122803,0.0,0.0,0.0,0.0,0.0
0.6676928997039795,0.0,0.0,0.0,0.0,0.0
0.6677794456481934,0.0,0.0,0.0,0.0,0.0
0.667844295501709,0.0,0.0,0.0,0.0,0.0
0.6679036617279053,0.0,0.0,0.0,0.0,0.0
0.6679611206054688,0.0,0.0,0.0,0.0,0.0
0.6680171489715576,0.0,0.0,0.0,0.0,0.0
0.6680734157562256,0.0,0.0,0.0,0.0,0.0
0.6840341091156006,0.0,0.0,0.0,0.0,0.0
0.6842226982116699,0.0,0.0,0.0,0.0,0.0
0.6843109130859375,0.0,0.0,0.0,0.0,0.0
0.6843764781951904,0.0,0.0,0.0,0.0,0.0
0.6844358444213867,0.0,0.0,0.0,0.0,0.0
0.6844930648803711,0.0,0.0,0.0,0.0,0.0
0.6845498085021973,0.0,0.0,0.0,0.0,0.0
0.684605598449707,0.0,0.0,0.0,0.0,0.0
0.6846635341644287,0.0,0.0,0.0,0.0,0.0
0.70088791847229,0.0,0.0,0.0,0.0,0.0
0.7010762691497803,0.0,0.0,0.0,0.0,0.0
0.701162576675415,0.0,0.0,0.0,0.0,0.0
0.7012252807617188,0.0,0.0,0.0,0.0,0.0
0.7012848854064941,0.0,0.0,0.0,0.0,0.0
0.701340913772583,0.0,0.0,0.0,0.0,0.0
0.7013959884643555,0.0,0.0,0.0,0.0,0.0
0.7014505863189697,0.0,0.0,0.0,0.0,0.0
0.7174603939056396,0.0,0.0,0.0,0.0,0.0
0.7176563739776611,0.0,0.0,0.0,0.0,0.0
0.7177529335021973,0.0,0.0,0.0,0.0,0.0
0.7178194522857666,0.0,0.0,0.0,0.0,0.0
0.7178807258605957,0.0,0.0,0.0,0.0,0.0
0.7179391384124756,0.0,0.0,0.0,0.0,0.0
0.7179946899414062,0.0,0.0,0.0,0.0,0.0
0.7180514335632324,0.0,0.0,0.0,0.0,0.0
0.7342803478240967,0.0,0.0,0.0,0.0,0.0
0.73447585105896,0.0,0.0,0.0,0.0,0.0
0.7345671653747559,0.0,0.0,0.0,0.0,0.0
0.7346322536468506,0.0,0.0,0.0,0.0,0.0
0.7346911430358887,0.0,0.0,0.0,0.0,0.0
0.7347478866577148,0.0,0.0,0.0,0.0,0.0
0.7348084449768066,0.0,0.0,0.0,0.0,0.0
0.7348659038543701,0.0,0.0,0.0,0.0,0.0
0.7509922981262207,0.0,0.0,0.0,0.0,0.0
0.7511746883392334,0.0,0.0,0.0,0.0,0.0
0.7512567043304443,0.0,0.0,0.0,0.0,0.0
0.751319169998169,0.0,0.0,0.0,0.0,0.0
0.7513771057128906,0.0,0.0,0.0,0.0,0.0
0.7514321804046631,0.0,0.0,0.0,0.0,0.0
0.751488447189331,0.0,0.0,0.0,0.0,0.0
0.7515428066253662,0.0,0.0,0.0,0.0,0.0
0.7675466537475586,0.0,0.0,0.0,0.0,0.0
0.7677421569824219,0.0,0.0,0.0,0.0,0.0
0.7678303718566895,0.0,0.0,0.0,0.0,0.0
0.7678952217102051,0.0,0.0,0.0,0.0,0.0
0.7679529190063477,0.0,0.0,0.0,0.0,0.0
0.768010139465332,0.0,0.0,0.0,0.0,0.0
0.76806640625,0.0,0.0,0.0,0.0,0.0
0.7681217193603516,0.0,0.0,0.0,0.0,0.0
0.7841556072235107,0.0,0.0,0.0,0.0,0.0
0.7843372821807861,0.0,0.0,0.0,0.0,0.0
0.7844412326812744,0.0,0.0,0.0,0.0,0.0
0.7845075130462646,0.0,0.0,0.0,0.0,0.0
0.7845673561096191,0.0,0.0,0.0,0.0,0.0
0.7846245765686035,0.0,0.0,0.0,0.0,0.0
0.7846803665161133,0.0,0.0,0.0,0.0,0.0
0.784736156463623,0.0,0.0,0.0,0.0,0.0
0.8001718521118164,0.0,0.0,0.0,0.0,0.0
0.8003320693969727,0.0,0.0,0.0,0.0,0.0
0.8004498481750488,0.0,0.0,0.0,0.0,0.0
0.8005225658416748,0.0,0.0,0.0,0.0,0.0
0.8005824089050293,0.0,0.0,0.0,0.0,0.0
0.8006408214569092,0.0,0.0,0.0,0.0,0.0
0.8006978034973145,0.0,0.0,0.0,0.0,0.0
0.8007540702819824,0.0,0.0,0.0,0.0,0.0
0.8166940212249756,0.0,0.0,0.0,0.0,0.0
0.8168582916259766,0.0,0.0,0.0,0.0,0.0
0.8169610500335693,0.0,0.0,0.0,0.0,0.0
0.8170280456542969,0.0,0.0,0.0,0.0,0.0
0.8170857429504395,0.0,0.0,0.0,0.0,0.0
0.8171427249908447,0.0,0.0,0.0,0.0,0.0
0.8171982765197754,0.0,0.0,0.0,0.0,0.0
0.8172528743743896,0.0,0.0,0.0,0.0,0.0
0.8327345848083496,0.0,0.0,0.0,0.0,0.0
0.8328509330749512,0.0,0.0,0.0,0.0,0.0
0.8329250812530518,0.0,0.0,0.0,0.0,0.0
0.8329875469207764,0.0,0.0,0.0,0.0,0.0
0.8330447673797607,0.0,0.0,0.0,0.0,0.0
0.8331005573272705,0.0,0.0,0.0,0.0,0.0
0.8331558704376221,0.0,0.0,0.0,0.0,0.0
0.8332102298736572,0.0,0.0,0.0,0.0,0.0
0.8493664264678955,0.0,0.0,0.0,0.0,0.0
0.8494808673858643,0.0,0.0,0.0,0.0,0.0
0.8496551513671875,0.0,0.0,0.0,0.0,0.0
0.8497426509857178,0.0,0.0,0.0,0.0,0.0
0.8498039245605469,0.0,0.0,0.0,0.0,0.0
0.8498764038085938,0.0,0.0,0.0,0.0,0.0
0.8499805927276611,0.0,0.0,0.0,0.0,0.0
0.8500614166259766,0.0,0.0,0.0,0.0,0.0
0.8668437004089355,0.0,0.0,0.0,0.0,0.0
0.8669922351837158,0.0,0.0,0.0,0.0,0.0
0.8671154975891113,0.0,0.0,0.0,0.0,0.0
0.867189884185791,0.0,0.0,0.0,0.0,0.0
0.8672490119934082,0.0,0.0,0.0,0.0,0.0
0.8673062324523926,0.0,0.0,0.0,0.0,0.0
0.8673617839813232,0.0,0.0,0.0,0.0,0.0
0.8674182891845703,0.0,0.0,0.0,0.0,0.0
0.8836400508880615,0.0,0.0,0.0,0.0,0.0
0.8838362693786621,0.0,0.0,0.0,0.0,0.0
0.8839848041534424,0.0,0.0,0.0,0.0,0.0
0.8840756416320801,0.0,0.0,0.0,0.0,0.0
0.8841531276702881,0.0,0.0,0.0,0.0,0.0
0.8842289447784424,0.0,0.0,0.0,0.0,0.0
0.8843014240264893,0.0,0.0,0.0,0.0,0.0
0.884373664855957,0.0,0.0,0.0,0.0,0.0
0.9004545211791992,0.0,0.0,0.0,0.0,0.0
0.9006116390228271,0.0,0.0,0.0,0.0,0.0
0.9007105827331543,0.0,0.0,0.0,0.0,0.0
0.9007906913757324,0.0,0.0,0.0,0.0,0.0
0.9008653163909912,0.0,0.0,0.0,0.0,0.0
0.9009394645690918,0.0,0.0,0.0,0.0,0.0
0.9010109901428223,0.0,0.0,0.0,0.0,0.0
0.9010827541351318,0.0,0.0,0.0,0.0,0.0
0.9170129299163818,0.0,0.0,0.0,0.0,0.0
0.9171619415283203,0.0,0.0,0.0,0.0,0.0
0.9172570705413818,0.0,0.0,0.0,0.0,0.0
0.91733717918396,0.0,0.0,0.0,0.0,0.0
0.917412281036377,0.0,0.0,0.0,0.0,0.0
0.9174857139587402,0.0,0.0,0.0,0.0,0.0
0.9175572395324707,0.0,0.0,0.0,0.0,0.0
0.9176292419433594,0.0,0.0,0.0,0.0,0.0
0.9337356090545654,0.0,0.0,0.0,0.0,0.0
0.9338915348052979,0.0,0.0,0.0,0.0,0.0
0.9339869022369385,0.0,0.0,0.0,0.0,0.0
0.9340686798095703,0.0,0.0,0.0,0.0,0.0
0.9341461658477783,0.0,0.0,0.0,0.0,0.0
0.9342207908630371,0.0,0.0,0.0,0.0,0.0
0.9342937469482422,0.0,0.0,0.0,0.0,0.0
0.9343671798706055,0.0,0.0,0.0,0.0,0.0
0.951117753982544,0.0,0.0,0.0,0.0,0.0
0.9513201713562012,0.0,0.0,0.0,0.0,0.0
0.9514257907867432,0.0,0.0,0.0,0.0,0.0
0.9515101909637451,0.0,0.0,0.0,0.0,0.0
0.9515872001647949,0.0,0.0,0.0,0.0,0.0
0.9516611099243164,0.0,0.0,0.0,0.0,0.0
0.9517340660095215,0.0,0.0,0.0,0.0,0.0
0.9518065452575684,0.0,0.0,0.0,0.0,0.0
0.9670674800872803,0.0,0.0,0.0,0.0,0.0
0.9672825336456299,0.0,0.0,0.0,0.0,0.0
0.9674170017242432,0.0,0.0,0.0,0.0,0.0
0.9675037860870361,0.0,0.0,0.0,0.0,0.0
0.9675800800323486,0.0,0.0,0.0,0.0,0.0
0.9676547050476074,0.0,0.0,0.0,0.0,0.0
0.9677281379699707,0.0,0.0,0.0,0.0,0.0
0.9678030014038086,0.0,0.0,0.0,0.0,0.0
0.9838144779205322,0.0,0.0,0.0,0.0,0.0
0.9840319156646729,0.0,0.0,0.0,0.0,0.0
0.984196662902832,0.0,0.0,0.0,0.0,0.0
0.9843311309814453,0.0,0.0,0.0,0.0,0.0
0.9844176769256592,0.0,0.0,0.0,0.0,0.0
0.9844939708709717,0.0,0.0,0.0,0.0,0.0
0.9845671653747559,0.0,0.0,0.0,0.0,0.0
0.9846389293670654,0.0,0.0,0.0,0.0,0.0
1.000499963760376,0.0,0.0,0.0,0.0,0.0
1.0006978511810303,0.0,0.0,0.0,0.0,0.0
1.0008037090301514,0.0,0.0,0.0,0.0,0.0
1.000887393951416,0.0,0.0,0.0,0.0,0.0
1.0009641647338867,0.0,0.0,0.0,0.0,0.0
1.0010426044464111,0.0,0.0,0.0,0.0,0.0
